,Unnamed: 0,Thermal file,Thermal mask file
2945,2945,Scene 1/SyncT/00324.jpg,Scene 1/thermalMasks/00324.jpg
2034,2034,Scene 1/SyncT/01970.jpg,Scene 1/thermalMasks/01970.jpg
4078,810,Scene 2/SyncT/00890.jpg,Scene 2/thermalMasks/00890.jpg
4876,1608,Scene 2/SyncT/01875.jpg,Scene 2/thermalMasks/01875.jpg
6804,1696,Scene 3/SyncT/01306.jpg,Scene 3/thermalMasks/01306.jpg
6584,1476,Scene 3/SyncT/01196.jpg,Scene 3/thermalMasks/01196.jpg
4917,1649,Scene 2/SyncT/01916.jpg,Scene 2/thermalMasks/01916.jpg
5520,412,Scene 3/SyncT/00763.jpg,Scene 3/thermalMasks/00763.jpg
6001,893,Scene 3/SyncT/00929.jpg,Scene 3/thermalMasks/00929.jpg
1108,1108,Scene 1/SyncT/01450.jpg,Scene 1/thermalMasks/01450.jpg
7859,2751,Scene 3/SyncT/02311.jpg,Scene 3/thermalMasks/02311.jpg
1583,1583,Scene 1/SyncT/01744.jpg,Scene 1/thermalMasks/01744.jpg
3212,3212,Scene 1/SyncT/00591.jpg,Scene 1/thermalMasks/00591.jpg
2158,2158,Scene 1/SyncT/02032.jpg,Scene 1/thermalMasks/02032.jpg
2727,2727,Scene 1/SyncT/02316.jpg,Scene 1/thermalMasks/02316.jpg
3462,194,Scene 2/SyncT/00354.jpg,Scene 2/thermalMasks/00354.jpg
3643,375,Scene 2/SyncT/00494.jpg,Scene 2/thermalMasks/00494.jpg
6075,967,Scene 3/SyncT/00954.jpg,Scene 3/thermalMasks/00954.jpg
7599,2491,Scene 3/SyncT/02051.jpg,Scene 3/thermalMasks/02051.jpg
4303,1035,Scene 2/SyncT/01202.jpg,Scene 2/thermalMasks/01202.jpg
2854,2854,Scene 1/SyncT/02380.jpg,Scene 1/thermalMasks/02380.jpg
6688,1580,Scene 3/SyncT/01248.jpg,Scene 3/thermalMasks/01248.jpg
3457,189,Scene 2/SyncT/00351.jpg,Scene 2/thermalMasks/00351.jpg
4209,941,Scene 2/SyncT/01014.jpg,Scene 2/thermalMasks/01014.jpg
2798,2798,Scene 1/SyncT/02352.jpg,Scene 1/thermalMasks/02352.jpg
1981,1981,Scene 1/SyncT/01943.jpg,Scene 1/thermalMasks/01943.jpg
4930,1662,Scene 2/SyncT/01929.jpg,Scene 2/thermalMasks/01929.jpg
4411,1143,Scene 2/SyncT/01310.jpg,Scene 2/thermalMasks/01310.jpg
3157,3157,Scene 1/SyncT/00536.jpg,Scene 1/thermalMasks/00536.jpg
7271,2163,Scene 3/SyncT/01723.jpg,Scene 3/thermalMasks/01723.jpg
5309,201,Scene 3/SyncT/00200.jpg,Scene 3/thermalMasks/00200.jpg
3958,690,Scene 2/SyncT/00770.jpg,Scene 2/thermalMasks/00770.jpg
2845,2845,Scene 1/SyncT/02375.jpg,Scene 1/thermalMasks/02375.jpg
2457,2457,Scene 1/SyncT/02181.jpg,Scene 1/thermalMasks/02181.jpg
445,445,Scene 1/SyncT/00255.jpg,Scene 1/thermalMasks/00255.jpg
7481,2373,Scene 3/SyncT/01933.jpg,Scene 3/thermalMasks/01933.jpg
3040,3040,Scene 1/SyncT/00419.jpg,Scene 1/thermalMasks/00419.jpg
45,45,Scene 1/SyncT/00074.jpg,Scene 1/thermalMasks/00074.jpg
2589,2589,Scene 1/SyncT/02247.jpg,Scene 1/thermalMasks/02247.jpg
1655,1655,Scene 1/SyncT/01780.jpg,Scene 1/thermalMasks/01780.jpg
6448,1340,Scene 3/SyncT/01128.jpg,Scene 3/thermalMasks/01128.jpg
962,962,Scene 1/SyncT/01304.jpg,Scene 1/thermalMasks/01304.jpg
6350,1242,Scene 3/SyncT/01079.jpg,Scene 3/thermalMasks/01079.jpg
4359,1091,Scene 2/SyncT/01258.jpg,Scene 2/thermalMasks/01258.jpg
3466,198,Scene 2/SyncT/00356.jpg,Scene 2/thermalMasks/00356.jpg
3890,622,Scene 2/SyncT/00702.jpg,Scene 2/thermalMasks/00702.jpg
3219,3219,Scene 1/SyncT/00598.jpg,Scene 1/thermalMasks/00598.jpg
1474,1474,Scene 1/SyncT/01690.jpg,Scene 1/thermalMasks/01690.jpg
7903,2795,Scene 3/SyncT/02355.jpg,Scene 3/thermalMasks/02355.jpg
143,143,Scene 1/SyncT/00107.jpg,Scene 1/thermalMasks/00107.jpg
5101,1833,Scene 2/SyncT/02100.jpg,Scene 2/thermalMasks/02100.jpg
5313,205,Scene 3/SyncT/00201.jpg,Scene 3/thermalMasks/00201.jpg
5356,248,Scene 3/SyncT/00222.jpg,Scene 3/thermalMasks/00222.jpg
5089,1821,Scene 2/SyncT/02088.jpg,Scene 2/thermalMasks/02088.jpg
6133,1025,Scene 3/SyncT/00978.jpg,Scene 3/thermalMasks/00978.jpg
6992,1884,Scene 3/SyncT/01444.jpg,Scene 3/thermalMasks/01444.jpg
3716,448,Scene 2/SyncT/00530.jpg,Scene 2/thermalMasks/00530.jpg
2238,2238,Scene 1/SyncT/02072.jpg,Scene 1/thermalMasks/02072.jpg
1083,1083,Scene 1/SyncT/01425.jpg,Scene 1/thermalMasks/01425.jpg
4222,954,Scene 2/SyncT/01021.jpg,Scene 2/thermalMasks/01021.jpg
1881,1881,Scene 1/SyncT/01893.jpg,Scene 1/thermalMasks/01893.jpg
4259,991,Scene 2/SyncT/01039.jpg,Scene 2/thermalMasks/01039.jpg
2592,2592,Scene 1/SyncT/02249.jpg,Scene 1/thermalMasks/02249.jpg
569,569,Scene 1/SyncT/00360.jpg,Scene 1/thermalMasks/00360.jpg
3447,179,Scene 2/SyncT/00346.jpg,Scene 2/thermalMasks/00346.jpg
1144,1144,Scene 1/SyncT/01486.jpg,Scene 1/thermalMasks/01486.jpg
1168,1168,Scene 1/SyncT/01510.jpg,Scene 1/thermalMasks/01510.jpg
3213,3213,Scene 1/SyncT/00592.jpg,Scene 1/thermalMasks/00592.jpg
5850,742,Scene 3/SyncT/00879.jpg,Scene 3/thermalMasks/00879.jpg
4317,1049,Scene 2/SyncT/01216.jpg,Scene 2/thermalMasks/01216.jpg
3778,510,Scene 2/SyncT/00590.jpg,Scene 2/thermalMasks/00590.jpg
716,716,Scene 1/SyncT/00507.jpg,Scene 1/thermalMasks/00507.jpg
1069,1069,Scene 1/SyncT/01411.jpg,Scene 1/thermalMasks/01411.jpg
1437,1437,Scene 1/SyncT/01671.jpg,Scene 1/thermalMasks/01671.jpg
1604,1604,Scene 1/SyncT/01755.jpg,Scene 1/thermalMasks/01755.jpg
7280,2172,Scene 3/SyncT/01732.jpg,Scene 3/thermalMasks/01732.jpg
6712,1604,Scene 3/SyncT/01260.jpg,Scene 3/thermalMasks/01260.jpg
4385,1117,Scene 2/SyncT/01284.jpg,Scene 2/thermalMasks/01284.jpg
6345,1237,Scene 3/SyncT/01076.jpg,Scene 3/thermalMasks/01076.jpg
2713,2713,Scene 1/SyncT/02309.jpg,Scene 1/thermalMasks/02309.jpg
2131,2131,Scene 1/SyncT/02018.jpg,Scene 1/thermalMasks/02018.jpg
1447,1447,Scene 1/SyncT/01676.jpg,Scene 1/thermalMasks/01676.jpg
3297,29,Scene 2/SyncT/00243.jpg,Scene 2/thermalMasks/00243.jpg
4543,1275,Scene 2/SyncT/01573.jpg,Scene 2/thermalMasks/01573.jpg
3161,3161,Scene 1/SyncT/00540.jpg,Scene 1/thermalMasks/00540.jpg
7474,2366,Scene 3/SyncT/01926.jpg,Scene 3/thermalMasks/01926.jpg
6224,1116,Scene 3/SyncT/01016.jpg,Scene 3/thermalMasks/01016.jpg
1131,1131,Scene 1/SyncT/01473.jpg,Scene 1/thermalMasks/01473.jpg
2908,2908,Scene 1/SyncT/00287.jpg,Scene 1/thermalMasks/00287.jpg
6157,1049,Scene 3/SyncT/00982.jpg,Scene 3/thermalMasks/00982.jpg
6399,1291,Scene 3/SyncT/01103.jpg,Scene 3/thermalMasks/01103.jpg
605,605,Scene 1/SyncT/00396.jpg,Scene 1/thermalMasks/00396.jpg
4192,924,Scene 2/SyncT/01004.jpg,Scene 2/thermalMasks/01004.jpg
5072,1804,Scene 2/SyncT/02071.jpg,Scene 2/thermalMasks/02071.jpg
4043,775,Scene 2/SyncT/00855.jpg,Scene 2/thermalMasks/00855.jpg
5301,193,Scene 3/SyncT/00197.jpg,Scene 3/thermalMasks/00197.jpg
2802,2802,Scene 1/SyncT/02354.jpg,Scene 1/thermalMasks/02354.jpg
4907,1639,Scene 2/SyncT/01906.jpg,Scene 2/thermalMasks/01906.jpg
7062,1954,Scene 3/SyncT/01514.jpg,Scene 3/thermalMasks/01514.jpg
2006,2006,Scene 1/SyncT/01956.jpg,Scene 1/thermalMasks/01956.jpg
7294,2186,Scene 3/SyncT/01746.jpg,Scene 3/thermalMasks/01746.jpg
7709,2601,Scene 3/SyncT/02161.jpg,Scene 3/thermalMasks/02161.jpg
356,356,Scene 1/SyncT/00211.jpg,Scene 1/thermalMasks/00211.jpg
5401,293,Scene 3/SyncT/00245.jpg,Scene 3/thermalMasks/00245.jpg
218,218,Scene 1/SyncT/00142.jpg,Scene 1/thermalMasks/00142.jpg
7016,1908,Scene 3/SyncT/01468.jpg,Scene 3/thermalMasks/01468.jpg
3196,3196,Scene 1/SyncT/00575.jpg,Scene 1/thermalMasks/00575.jpg
6691,1583,Scene 3/SyncT/01249.jpg,Scene 3/thermalMasks/01249.jpg
4012,744,Scene 2/SyncT/00824.jpg,Scene 2/thermalMasks/00824.jpg
4361,1093,Scene 2/SyncT/01260.jpg,Scene 2/thermalMasks/01260.jpg
3345,77,Scene 2/SyncT/00291.jpg,Scene 2/thermalMasks/00291.jpg
4645,1377,Scene 2/SyncT/01675.jpg,Scene 2/thermalMasks/01675.jpg
1774,1774,Scene 1/SyncT/01840.jpg,Scene 1/thermalMasks/01840.jpg
7239,2131,Scene 3/SyncT/01691.jpg,Scene 3/thermalMasks/01691.jpg
4897,1629,Scene 2/SyncT/01896.jpg,Scene 2/thermalMasks/01896.jpg
5175,67,Scene 3/SyncT/00151.jpg,Scene 3/thermalMasks/00151.jpg
1483,1483,Scene 1/SyncT/01694.jpg,Scene 1/thermalMasks/01694.jpg
3468,200,Scene 2/SyncT/00357.jpg,Scene 2/thermalMasks/00357.jpg
619,619,Scene 1/SyncT/00410.jpg,Scene 1/thermalMasks/00410.jpg
1257,1257,Scene 1/SyncT/01581.jpg,Scene 1/thermalMasks/01581.jpg
4248,980,Scene 2/SyncT/01034.jpg,Scene 2/thermalMasks/01034.jpg
1245,1245,Scene 1/SyncT/01575.jpg,Scene 1/thermalMasks/01575.jpg
3495,227,Scene 2/SyncT/00370.jpg,Scene 2/thermalMasks/00370.jpg
3782,514,Scene 2/SyncT/00594.jpg,Scene 2/thermalMasks/00594.jpg
835,835,Scene 1/SyncT/01225.jpg,Scene 1/thermalMasks/01225.jpg
3405,137,Scene 2/SyncT/00325.jpg,Scene 2/thermalMasks/00325.jpg
5763,655,Scene 3/SyncT/00850.jpg,Scene 3/thermalMasks/00850.jpg
3664,396,Scene 2/SyncT/00504.jpg,Scene 2/thermalMasks/00504.jpg
6011,903,Scene 3/SyncT/00933.jpg,Scene 3/thermalMasks/00933.jpg
1682,1682,Scene 1/SyncT/01794.jpg,Scene 1/thermalMasks/01794.jpg
5821,713,Scene 3/SyncT/00869.jpg,Scene 3/thermalMasks/00869.jpg
2787,2787,Scene 1/SyncT/02346.jpg,Scene 1/thermalMasks/02346.jpg
6573,1465,Scene 3/SyncT/01190.jpg,Scene 3/thermalMasks/01190.jpg
2280,2280,Scene 1/SyncT/02093.jpg,Scene 1/thermalMasks/02093.jpg
4909,1641,Scene 2/SyncT/01908.jpg,Scene 2/thermalMasks/01908.jpg
2756,2756,Scene 1/SyncT/02331.jpg,Scene 1/thermalMasks/02331.jpg
5911,803,Scene 3/SyncT/00899.jpg,Scene 3/thermalMasks/00899.jpg
908,908,Scene 1/SyncT/01272.jpg,Scene 1/thermalMasks/01272.jpg
7357,2249,Scene 3/SyncT/01809.jpg,Scene 3/thermalMasks/01809.jpg
5203,95,Scene 3/SyncT/00165.jpg,Scene 3/thermalMasks/00165.jpg
3960,692,Scene 2/SyncT/00772.jpg,Scene 2/thermalMasks/00772.jpg
6409,1301,Scene 3/SyncT/01108.jpg,Scene 3/thermalMasks/01108.jpg
4599,1331,Scene 2/SyncT/01629.jpg,Scene 2/thermalMasks/01629.jpg
4931,1663,Scene 2/SyncT/01930.jpg,Scene 2/thermalMasks/01930.jpg
5212,104,Scene 3/SyncT/00168.jpg,Scene 3/thermalMasks/00168.jpg
824,824,Scene 1/SyncT/01214.jpg,Scene 1/thermalMasks/01214.jpg
6868,1760,Scene 3/SyncT/01338.jpg,Scene 3/thermalMasks/01338.jpg
3663,395,Scene 2/SyncT/00504.jpg,Scene 2/thermalMasks/00504.jpg
2380,2380,Scene 1/SyncT/02143.jpg,Scene 1/thermalMasks/02143.jpg
3416,148,Scene 2/SyncT/00331.jpg,Scene 2/thermalMasks/00331.jpg
4350,1082,Scene 2/SyncT/01249.jpg,Scene 2/thermalMasks/01249.jpg
4545,1277,Scene 2/SyncT/01575.jpg,Scene 2/thermalMasks/01575.jpg
4639,1371,Scene 2/SyncT/01669.jpg,Scene 2/thermalMasks/01669.jpg
2319,2319,Scene 1/SyncT/02112.jpg,Scene 1/thermalMasks/02112.jpg
2332,2332,Scene 1/SyncT/02119.jpg,Scene 1/thermalMasks/02119.jpg
4126,858,Scene 2/SyncT/00938.jpg,Scene 2/thermalMasks/00938.jpg
1357,1357,Scene 1/SyncT/01631.jpg,Scene 1/thermalMasks/01631.jpg
5770,662,Scene 3/SyncT/00852.jpg,Scene 3/thermalMasks/00852.jpg
4742,1474,Scene 2/SyncT/01772.jpg,Scene 2/thermalMasks/01772.jpg
2628,2628,Scene 1/SyncT/02267.jpg,Scene 1/thermalMasks/02267.jpg
2384,2384,Scene 1/SyncT/02145.jpg,Scene 1/thermalMasks/02145.jpg
1030,1030,Scene 1/SyncT/01372.jpg,Scene 1/thermalMasks/01372.jpg
3492,224,Scene 2/SyncT/00369.jpg,Scene 2/thermalMasks/00369.jpg
7124,2016,Scene 3/SyncT/01576.jpg,Scene 3/thermalMasks/01576.jpg
3249,3249,Scene 1/SyncT/01227.jpg,Scene 1/thermalMasks/01227.jpg
485,485,Scene 1/SyncT/00276.jpg,Scene 1/thermalMasks/00276.jpg
3962,694,Scene 2/SyncT/00774.jpg,Scene 2/thermalMasks/00774.jpg
7880,2772,Scene 3/SyncT/02332.jpg,Scene 3/thermalMasks/02332.jpg
7623,2515,Scene 3/SyncT/02075.jpg,Scene 3/thermalMasks/02075.jpg
3784,516,Scene 2/SyncT/00596.jpg,Scene 2/thermalMasks/00596.jpg
5622,514,Scene 3/SyncT/00803.jpg,Scene 3/thermalMasks/00803.jpg
2803,2803,Scene 1/SyncT/02354.jpg,Scene 1/thermalMasks/02354.jpg
3442,174,Scene 2/SyncT/00344.jpg,Scene 2/thermalMasks/00344.jpg
3909,641,Scene 2/SyncT/00721.jpg,Scene 2/thermalMasks/00721.jpg
6902,1794,Scene 3/SyncT/01355.jpg,Scene 3/thermalMasks/01355.jpg
4291,1023,Scene 2/SyncT/01062.jpg,Scene 2/thermalMasks/01062.jpg
6246,1138,Scene 3/SyncT/01027.jpg,Scene 3/thermalMasks/01027.jpg
7078,1970,Scene 3/SyncT/01530.jpg,Scene 3/thermalMasks/01530.jpg
2459,2459,Scene 1/SyncT/02182.jpg,Scene 1/thermalMasks/02182.jpg
3443,175,Scene 2/SyncT/00344.jpg,Scene 2/thermalMasks/00344.jpg
2292,2292,Scene 1/SyncT/02099.jpg,Scene 1/thermalMasks/02099.jpg
7601,2493,Scene 3/SyncT/02053.jpg,Scene 3/thermalMasks/02053.jpg
5838,730,Scene 3/SyncT/00875.jpg,Scene 3/thermalMasks/00875.jpg
5147,39,Scene 3/SyncT/00130.jpg,Scene 3/thermalMasks/00130.jpg
4170,902,Scene 2/SyncT/00982.jpg,Scene 2/thermalMasks/00982.jpg
4210,942,Scene 2/SyncT/01015.jpg,Scene 2/thermalMasks/01015.jpg
5933,825,Scene 3/SyncT/00907.jpg,Scene 3/thermalMasks/00907.jpg
6638,1530,Scene 3/SyncT/01223.jpg,Scene 3/thermalMasks/01223.jpg
1287,1287,Scene 1/SyncT/01596.jpg,Scene 1/thermalMasks/01596.jpg
1665,1665,Scene 1/SyncT/01785.jpg,Scene 1/thermalMasks/01785.jpg
3240,3240,Scene 1/SyncT/01218.jpg,Scene 1/thermalMasks/01218.jpg
290,290,Scene 1/SyncT/00178.jpg,Scene 1/thermalMasks/00178.jpg
3231,3231,Scene 1/SyncT/01209.jpg,Scene 1/thermalMasks/01209.jpg
5530,422,Scene 3/SyncT/00768.jpg,Scene 3/thermalMasks/00768.jpg
2054,2054,Scene 1/SyncT/01980.jpg,Scene 1/thermalMasks/01980.jpg
7438,2330,Scene 3/SyncT/01890.jpg,Scene 3/thermalMasks/01890.jpg
5155,47,Scene 3/SyncT/00139.jpg,Scene 3/thermalMasks/00139.jpg
4404,1136,Scene 2/SyncT/01303.jpg,Scene 2/thermalMasks/01303.jpg
2680,2680,Scene 1/SyncT/02293.jpg,Scene 1/thermalMasks/02293.jpg
1305,1305,Scene 1/SyncT/01605.jpg,Scene 1/thermalMasks/01605.jpg
3915,647,Scene 2/SyncT/00727.jpg,Scene 2/thermalMasks/00727.jpg
2090,2090,Scene 1/SyncT/01998.jpg,Scene 1/thermalMasks/01998.jpg
6044,936,Scene 3/SyncT/00944.jpg,Scene 3/thermalMasks/00944.jpg
7288,2180,Scene 3/SyncT/01740.jpg,Scene 3/thermalMasks/01740.jpg
107,107,Scene 1/SyncT/00095.jpg,Scene 1/thermalMasks/00095.jpg
858,858,Scene 1/SyncT/01247.jpg,Scene 1/thermalMasks/01247.jpg
1484,1484,Scene 1/SyncT/01695.jpg,Scene 1/thermalMasks/01695.jpg
4120,852,Scene 2/SyncT/00932.jpg,Scene 2/thermalMasks/00932.jpg
529,529,Scene 1/SyncT/00320.jpg,Scene 1/thermalMasks/00320.jpg
5280,172,Scene 3/SyncT/00190.jpg,Scene 3/thermalMasks/00190.jpg
4634,1366,Scene 2/SyncT/01664.jpg,Scene 2/thermalMasks/01664.jpg
6193,1085,Scene 3/SyncT/01000.jpg,Scene 3/thermalMasks/01000.jpg
6228,1120,Scene 3/SyncT/01018.jpg,Scene 3/thermalMasks/01018.jpg
1571,1571,Scene 1/SyncT/01738.jpg,Scene 1/thermalMasks/01738.jpg
4133,865,Scene 2/SyncT/00945.jpg,Scene 2/thermalMasks/00945.jpg
5382,274,Scene 3/SyncT/00235.jpg,Scene 3/thermalMasks/00235.jpg
7193,2085,Scene 3/SyncT/01645.jpg,Scene 3/thermalMasks/01645.jpg
3581,313,Scene 2/SyncT/00442.jpg,Scene 2/thermalMasks/00442.jpg
4862,1594,Scene 2/SyncT/01861.jpg,Scene 2/thermalMasks/01861.jpg
2914,2914,Scene 1/SyncT/00293.jpg,Scene 1/thermalMasks/00293.jpg
2109,2109,Scene 1/SyncT/02007.jpg,Scene 1/thermalMasks/02007.jpg
2836,2836,Scene 1/SyncT/02371.jpg,Scene 1/thermalMasks/02371.jpg
2533,2533,Scene 1/SyncT/02219.jpg,Scene 1/thermalMasks/02219.jpg
7391,2283,Scene 3/SyncT/01843.jpg,Scene 3/thermalMasks/01843.jpg
536,536,Scene 1/SyncT/00327.jpg,Scene 1/thermalMasks/00327.jpg
2664,2664,Scene 1/SyncT/02285.jpg,Scene 1/thermalMasks/02285.jpg
1654,1654,Scene 1/SyncT/01780.jpg,Scene 1/thermalMasks/01780.jpg
7541,2433,Scene 3/SyncT/01993.jpg,Scene 3/thermalMasks/01993.jpg
1726,1726,Scene 1/SyncT/01816.jpg,Scene 1/thermalMasks/01816.jpg
2550,2550,Scene 1/SyncT/02228.jpg,Scene 1/thermalMasks/02228.jpg
3420,152,Scene 2/SyncT/00333.jpg,Scene 2/thermalMasks/00333.jpg
5265,157,Scene 3/SyncT/00185.jpg,Scene 3/thermalMasks/00185.jpg
2646,2646,Scene 1/SyncT/02276.jpg,Scene 1/thermalMasks/02276.jpg
5170,62,Scene 3/SyncT/00148.jpg,Scene 3/thermalMasks/00148.jpg
1402,1402,Scene 1/SyncT/01654.jpg,Scene 1/thermalMasks/01654.jpg
6275,1167,Scene 3/SyncT/01041.jpg,Scene 3/thermalMasks/01041.jpg
2111,2111,Scene 1/SyncT/02008.jpg,Scene 1/thermalMasks/02008.jpg
1798,1798,Scene 1/SyncT/01852.jpg,Scene 1/thermalMasks/01852.jpg
4032,764,Scene 2/SyncT/00844.jpg,Scene 2/thermalMasks/00844.jpg
2700,2700,Scene 1/SyncT/02303.jpg,Scene 1/thermalMasks/02303.jpg
2762,2762,Scene 1/SyncT/02334.jpg,Scene 1/thermalMasks/02334.jpg
2958,2958,Scene 1/SyncT/00337.jpg,Scene 1/thermalMasks/00337.jpg
2244,2244,Scene 1/SyncT/02075.jpg,Scene 1/thermalMasks/02075.jpg
582,582,Scene 1/SyncT/00373.jpg,Scene 1/thermalMasks/00373.jpg
1335,1335,Scene 1/SyncT/01620.jpg,Scene 1/thermalMasks/01620.jpg
3008,3008,Scene 1/SyncT/00387.jpg,Scene 1/thermalMasks/00387.jpg
7939,2831,Scene 3/SyncT/02391.jpg,Scene 3/thermalMasks/02391.jpg
7846,2738,Scene 3/SyncT/02298.jpg,Scene 3/thermalMasks/02298.jpg
6307,1199,Scene 3/SyncT/01057.jpg,Scene 3/thermalMasks/01057.jpg
2369,2369,Scene 1/SyncT/02137.jpg,Scene 1/thermalMasks/02137.jpg
4165,897,Scene 2/SyncT/00977.jpg,Scene 2/thermalMasks/00977.jpg
1107,1107,Scene 1/SyncT/01449.jpg,Scene 1/thermalMasks/01449.jpg
3401,133,Scene 2/SyncT/00323.jpg,Scene 2/thermalMasks/00323.jpg
4196,928,Scene 2/SyncT/01008.jpg,Scene 2/thermalMasks/01008.jpg
4847,1579,Scene 2/SyncT/01846.jpg,Scene 2/thermalMasks/01846.jpg
3679,411,Scene 2/SyncT/00512.jpg,Scene 2/thermalMasks/00512.jpg
1137,1137,Scene 1/SyncT/01479.jpg,Scene 1/thermalMasks/01479.jpg
7854,2746,Scene 3/SyncT/02306.jpg,Scene 3/thermalMasks/02306.jpg
7059,1951,Scene 3/SyncT/01511.jpg,Scene 3/thermalMasks/01511.jpg
5950,842,Scene 3/SyncT/00912.jpg,Scene 3/thermalMasks/00912.jpg
4338,1070,Scene 2/SyncT/01237.jpg,Scene 2/thermalMasks/01237.jpg
6189,1081,Scene 3/SyncT/00998.jpg,Scene 3/thermalMasks/00998.jpg
6021,913,Scene 3/SyncT/00936.jpg,Scene 3/thermalMasks/00936.jpg
3427,159,Scene 2/SyncT/00336.jpg,Scene 2/thermalMasks/00336.jpg
2810,2810,Scene 1/SyncT/02358.jpg,Scene 1/thermalMasks/02358.jpg
2375,2375,Scene 1/SyncT/02140.jpg,Scene 1/thermalMasks/02140.jpg
6221,1113,Scene 3/SyncT/01014.jpg,Scene 3/thermalMasks/01014.jpg
4882,1614,Scene 2/SyncT/01881.jpg,Scene 2/thermalMasks/01881.jpg
3724,456,Scene 2/SyncT/00536.jpg,Scene 2/thermalMasks/00536.jpg
2702,2702,Scene 1/SyncT/02304.jpg,Scene 1/thermalMasks/02304.jpg
932,932,Scene 1/SyncT/01284.jpg,Scene 1/thermalMasks/01284.jpg
3017,3017,Scene 1/SyncT/00396.jpg,Scene 1/thermalMasks/00396.jpg
3726,458,Scene 2/SyncT/00538.jpg,Scene 2/thermalMasks/00538.jpg
5545,437,Scene 3/SyncT/00776.jpg,Scene 3/thermalMasks/00776.jpg
307,307,Scene 1/SyncT/00186.jpg,Scene 1/thermalMasks/00186.jpg
7002,1894,Scene 3/SyncT/01454.jpg,Scene 3/thermalMasks/01454.jpg
746,746,Scene 1/SyncT/00537.jpg,Scene 1/thermalMasks/00537.jpg
2610,2610,Scene 1/SyncT/02258.jpg,Scene 1/thermalMasks/02258.jpg
6883,1775,Scene 3/SyncT/01345.jpg,Scene 3/thermalMasks/01345.jpg
36,36,Scene 1/SyncT/00071.jpg,Scene 1/thermalMasks/00071.jpg
7255,2147,Scene 3/SyncT/01707.jpg,Scene 3/thermalMasks/01707.jpg
1289,1289,Scene 1/SyncT/01597.jpg,Scene 1/thermalMasks/01597.jpg
5177,69,Scene 3/SyncT/00152.jpg,Scene 3/thermalMasks/00152.jpg
6724,1616,Scene 3/SyncT/01266.jpg,Scene 3/thermalMasks/01266.jpg
4454,1186,Scene 2/SyncT/01353.jpg,Scene 2/thermalMasks/01353.jpg
2149,2149,Scene 1/SyncT/02027.jpg,Scene 1/thermalMasks/02027.jpg
1185,1185,Scene 1/SyncT/01527.jpg,Scene 1/thermalMasks/01527.jpg
3858,590,Scene 2/SyncT/00670.jpg,Scene 2/thermalMasks/00670.jpg
679,679,Scene 1/SyncT/00470.jpg,Scene 1/thermalMasks/00470.jpg
4098,830,Scene 2/SyncT/00910.jpg,Scene 2/thermalMasks/00910.jpg
2294,2294,Scene 1/SyncT/02100.jpg,Scene 1/thermalMasks/02100.jpg
5483,375,Scene 3/SyncT/00286.jpg,Scene 3/thermalMasks/00286.jpg
785,785,Scene 1/SyncT/00576.jpg,Scene 1/thermalMasks/00576.jpg
2658,2658,Scene 1/SyncT/02282.jpg,Scene 1/thermalMasks/02282.jpg
783,783,Scene 1/SyncT/00574.jpg,Scene 1/thermalMasks/00574.jpg
3272,4,Scene 2/SyncT/00218.jpg,Scene 2/thermalMasks/00218.jpg
5688,580,Scene 3/SyncT/00825.jpg,Scene 3/thermalMasks/00825.jpg
149,149,Scene 1/SyncT/00109.jpg,Scene 1/thermalMasks/00109.jpg
20,20,Scene 1/SyncT/00063.jpg,Scene 1/thermalMasks/00063.jpg
2811,2811,Scene 1/SyncT/02358.jpg,Scene 1/thermalMasks/02358.jpg
1459,1459,Scene 1/SyncT/01682.jpg,Scene 1/thermalMasks/01682.jpg
7555,2447,Scene 3/SyncT/02007.jpg,Scene 3/thermalMasks/02007.jpg
2251,2251,Scene 1/SyncT/02078.jpg,Scene 1/thermalMasks/02078.jpg
1141,1141,Scene 1/SyncT/01483.jpg,Scene 1/thermalMasks/01483.jpg
4855,1587,Scene 2/SyncT/01854.jpg,Scene 2/thermalMasks/01854.jpg
4584,1316,Scene 2/SyncT/01614.jpg,Scene 2/thermalMasks/01614.jpg
1014,1014,Scene 1/SyncT/01356.jpg,Scene 1/thermalMasks/01356.jpg
2047,2047,Scene 1/SyncT/01976.jpg,Scene 1/thermalMasks/01976.jpg
757,757,Scene 1/SyncT/00548.jpg,Scene 1/thermalMasks/00548.jpg
6282,1174,Scene 3/SyncT/01045.jpg,Scene 3/thermalMasks/01045.jpg
154,154,Scene 1/SyncT/00111.jpg,Scene 1/thermalMasks/00111.jpg
3980,712,Scene 2/SyncT/00792.jpg,Scene 2/thermalMasks/00792.jpg
1986,1986,Scene 1/SyncT/01946.jpg,Scene 1/thermalMasks/01946.jpg
7798,2690,Scene 3/SyncT/02250.jpg,Scene 3/thermalMasks/02250.jpg
2916,2916,Scene 1/SyncT/00295.jpg,Scene 1/thermalMasks/00295.jpg
3160,3160,Scene 1/SyncT/00539.jpg,Scene 1/thermalMasks/00539.jpg
4286,1018,Scene 2/SyncT/01057.jpg,Scene 2/thermalMasks/01057.jpg
2102,2102,Scene 1/SyncT/02004.jpg,Scene 1/thermalMasks/02004.jpg
1899,1899,Scene 1/SyncT/01902.jpg,Scene 1/thermalMasks/01902.jpg
3277,9,Scene 2/SyncT/00223.jpg,Scene 2/thermalMasks/00223.jpg
2136,2136,Scene 1/SyncT/02021.jpg,Scene 1/thermalMasks/02021.jpg
